Date,Year,month,Reservoir A,Storage Change,Storage Gain,Moving Max from Start Date,Initial Collection to Storage,Forward 30-day Moving Minimum,Positive Delta S,Refill Collection,Total Collection to Storage,Regulatory Collection to Storage,Storage Loss,Cumulative Initial Collection Between Reg Collections,Remaining Cumulative Reg Collection,WD,WD from Storage,Regulatory WD
2018-06-26,2018,6,196520,90.0,90.0,205690,0.0,196520.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-27,2018,6,196560,40.0,40.0,205690,0.0,196560.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-28,2018,6,196650,90.0,90.0,205690,0.0,196650.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-29,2018,6,196760,110.0,110.0,205690,0.0,196710.0,60.0,60.0,60.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2018-06-30,2018,6,196710,-50.0,0.0,205690,0.0,196710.0,0.0,0.0,0.0,0.0,-50.0,0.0,50.0,0.0,0.0,-50.0
2018-07-01,2018,7,196890,180.0,180.0,205690,0.0,196710.0,0.0,0.0,0.0,180.0,0.0,0.0,180.0,0.0,0.0,0.0
2018-07-02,2018,7,196860,-30.0,0.0,205690,0.0,196710.0,0.0,0.0,0.0,0.0,-30.0,0.0,180.0,0.0,0.0,-30.0
2018-07-03,2018,7,196710,-150.0,0.0,205690,0.0,196710.0,0.0,0.0,0.0,0.0,-150.0,0.0,150.0,0.0,0.0,-150.0
2018-07-04,2018,7,196820,110.0,110.0,205690,0.0,196820.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-05,2018,7,197000,180.0,180.0,205690,0.0,197000.0,180.0,180.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-06,2018,7,197170,170.0,170.0,205690,0.0,197170.0,170.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-07,2018,7,197230,60.0,60.0,205690,0.0,197230.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-08,2018,7,197450,220.0,220.0,205690,0.0,197450.0,220.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-09,2018,7,197540,90.0,90.0,205690,0.0,197540.0,90.0,90.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-10,2018,7,197690,150.0,150.0,205690,0.0,197690.0,150.0,150.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-11,2018,7,197800,110.0,110.0,205690,0.0,197800.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-12,2018,7,197910,110.0,110.0,205690,0.0,197910.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-13,2018,7,197930,20.0,20.0,205690,0.0,197930.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-14,2018,7,198150,220.0,220.0,205690,0.0,198150.0,220.0,220.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-15,2018,7,198150,0.0,0.0,205690,0.0,198150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-16,2018,7,198200,50.0,50.0,205690,0.0,198200.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-17,2018,7,198350,150.0,150.0,205690,0.0,198300.0,100.0,100.0,100.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2018-07-18,2018,7,198300,-50.0,0.0,205690,0.0,198300.0,0.0,0.0,0.0,0.0,-50.0,0.0,50.0,0.0,0.0,-50.0
2018-07-19,2018,7,198540,240.0,240.0,205690,0.0,198500.0,200.0,200.0,200.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0
2018-07-20,2018,7,198500,-40.0,0.0,205690,0.0,198500.0,0.0,0.0,0.0,0.0,-40.0,0.0,40.0,0.0,0.0,-40.0
2018-07-21,2018,7,198760,260.0,260.0,205690,0.0,198760.0,260.0,260.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-22,2018,7,199140,380.0,380.0,205690,0.0,199140.0,380.0,380.0,380.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-23,2018,7,199270,130.0,130.0,205690,0.0,199180.0,40.0,40.0,40.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0
2018-07-24,2018,7,199600,330.0,330.0,205690,0.0,198870.0,0.0,0.0,0.0,330.0,0.0,0.0,420.0,0.0,0.0,0.0
2018-07-25,2018,7,199730,130.0,130.0,205690,0.0,198850.0,0.0,0.0,0.0,130.0,0.0,0.0,550.0,0.0,0.0,0.0
2018-07-26,2018,7,199860,130.0,130.0,205690,0.0,198850.0,0.0,0.0,0.0,130.0,0.0,0.0,680.0,0.0,0.0,0.0
2018-07-27,2018,7,199840,-20.0,0.0,205690,0.0,198850.0,0.0,0.0,0.0,0.0,-20.0,0.0,680.0,0.0,0.0,-20.0
2018-07-28,2018,7,200170,330.0,330.0,205690,0.0,198850.0,0.0,0.0,0.0,330.0,0.0,0.0,990.0,0.0,0.0,0.0
2018-07-29,2018,7,200570,400.0,400.0,205690,0.0,198850.0,0.0,0.0,0.0,400.0,0.0,0.0,1390.0,0.0,0.0,0.0
2018-07-30,2018,7,201070,500.0,500.0,205690,0.0,198850.0,0.0,0.0,0.0,500.0,0.0,0.0,1890.0,0.0,0.0,0.0
2018-07-31,2018,7,201340,270.0,270.0,205690,0.0,198850.0,0.0,0.0,0.0,270.0,0.0,0.0,2160.0,0.0,0.0,0.0
2018-08-01,2018,8,201320,-20.0,0.0,205690,0.0,198850.0,0.0,0.0,0.0,0.0,-20.0,0.0,2160.0,0.0,0.0,-20.0
2018-08-02,2018,8,201250,-70.0,0.0,205690,0.0,198830.0,0.0,0.0,0.0,0.0,-70.0,0.0,2140.0,0.0,0.0,-70.0
2018-08-03,2018,8,201250,0.0,0.0,205690,0.0,198680.0,0.0,0.0,0.0,0.0,0.0,0.0,2070.0,0.0,0.0,0.0
2018-08-04,2018,8,201070,-180.0,0.0,205690,0.0,198300.0,0.0,0.0,0.0,0.0,-180.0,0.0,2070.0,0.0,0.0,-180.0
2018-08-05,2018,8,200880,-190.0,0.0,205690,0.0,198260.0,0.0,0.0,0.0,0.0,-190.0,0.0,1890.0,0.0,0.0,-190.0
2018-08-06,2018,8,200410,-470.0,0.0,205690,0.0,198130.0,0.0,0.0,0.0,0.0,-470.0,0.0,1700.0,0.0,0.0,-470.0
2018-08-07,2018,8,200370,-40.0,0.0,205690,0.0,197890.0,0.0,0.0,0.0,0.0,-40.0,0.0,1230.0,0.0,0.0,-40.0
2018-08-08,2018,8,200190,-180.0,0.0,205690,0.0,197820.0,0.0,0.0,0.0,0.0,-180.0,0.0,1190.0,0.0,0.0,-180.0
2018-08-09,2018,8,200150,-40.0,0.0,205690,0.0,197740.0,0.0,0.0,0.0,0.0,-40.0,0.0,1010.0,0.0,0.0,-40.0
2018-08-10,2018,8,200040,-110.0,0.0,205690,0.0,197740.0,0.0,0.0,0.0,0.0,-110.0,0.0,970.0,0.0,0.0,-110.0
2018-08-11,2018,8,199840,-200.0,0.0,205690,0.0,197630.0,0.0,0.0,0.0,0.0,-200.0,0.0,860.0,0.0,0.0,-200.0
2018-08-12,2018,8,199660,-180.0,0.0,205690,0.0,197520.0,0.0,0.0,0.0,0.0,-180.0,0.0,660.0,0.0,0.0,-180.0
2018-08-13,2018,8,199620,-40.0,0.0,205690,0.0,197450.0,0.0,0.0,0.0,0.0,-40.0,0.0,480.0,0.0,0.0,-40.0
2018-08-14,2018,8,199550,-70.0,0.0,205690,0.0,197450.0,0.0,0.0,0.0,0.0,-70.0,0.0,440.0,0.0,0.0,-70.0
2018-08-15,2018,8,199580,30.0,30.0,205690,0.0,197450.0,0.0,0.0,0.0,30.0,0.0,0.0,400.0,0.0,0.0,0.0
2018-08-16,2018,8,199660,80.0,80.0,205690,0.0,197280.0,0.0,0.0,0.0,80.0,0.0,0.0,480.0,0.0,0.0,0.0
2018-08-17,2018,8,199660,0.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0
2018-08-18,2018,8,199620,-40.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,-40.0,0.0,480.0,0.0,0.0,-40.0
2018-08-19,2018,8,199770,150.0,150.0,205690,0.0,197280.0,0.0,0.0,0.0,150.0,0.0,0.0,590.0,0.0,0.0,0.0
2018-08-20,2018,8,199510,-260.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,-260.0,0.0,590.0,0.0,0.0,-260.0
2018-08-21,2018,8,199180,-330.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,-330.0,0.0,330.0,0.0,0.0,-330.0
2018-08-22,2018,8,198870,-310.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,-310.0,0.0,0.0,-310.0,-310.0,0.0
2018-08-23,2018,8,198850,-20.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,-20.0,0.0,0.0,-20.0,-20.0,0.0
2018-08-24,2018,8,199270,420.0,420.0,205690,0.0,197280.0,0.0,0.0,0.0,420.0,0.0,0.0,420.0,0.0,0.0,0.0
2018-08-25,2018,8,199640,370.0,370.0,205690,0.0,197280.0,0.0,0.0,0.0,370.0,0.0,0.0,790.0,0.0,0.0,0.0
2018-08-26,2018,8,199930,290.0,290.0,205690,0.0,197280.0,0.0,0.0,0.0,290.0,0.0,0.0,1080.0,0.0,0.0,0.0
2018-08-27,2018,8,199970,40.0,40.0,205690,0.0,197280.0,0.0,0.0,0.0,40.0,0.0,0.0,1120.0,0.0,0.0,0.0
2018-08-28,2018,8,199970,0.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,0.0,0.0,1120.0,0.0,0.0,0.0
2018-08-29,2018,8,199660,-310.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,-310.0,0.0,1120.0,0.0,0.0,-310.0
2018-08-30,2018,8,199340,-320.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,-320.0,0.0,810.0,0.0,0.0,-320.0
2018-08-31,2018,8,198830,-510.0,0.0,205690,0.0,197280.0,0.0,0.0,0.0,0.0,-510.0,0.0,490.0,-20.0,-20.0,-490.0
2018-09-01,2018,9,198680,-150.0,0.0,205690,0.0,197170.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,-150.0,-150.0,0.0
2018-09-02,2018,9,198300,-380.0,0.0,205690,0.0,196950.0,0.0,0.0,0.0,0.0,-380.0,0.0,0.0,-380.0,-380.0,0.0
2018-09-03,2018,9,198260,-40.0,0.0,205690,0.0,196780.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-40.0,-40.0,0.0
2018-09-04,2018,9,198130,-130.0,0.0,205690,0.0,196580.0,0.0,0.0,0.0,0.0,-130.0,0.0,0.0,-130.0,-130.0,0.0
2018-09-05,2018,9,197890,-240.0,0.0,205690,0.0,196410.0,0.0,0.0,0.0,0.0,-240.0,0.0,0.0,-240.0,-240.0,0.0
2018-09-06,2018,9,197820,-70.0,0.0,205690,0.0,196410.0,0.0,0.0,0.0,0.0,-70.0,0.0,0.0,-70.0,-70.0,0.0
2018-09-07,2018,9,197740,-80.0,0.0,205690,0.0,196410.0,0.0,0.0,0.0,0.0,-80.0,0.0,0.0,-80.0,-80.0,0.0
2018-09-08,2018,9,197760,20.0,20.0,205690,0.0,196170.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0
2018-09-09,2018,9,197630,-130.0,0.0,205690,0.0,195470.0,0.0,0.0,0.0,0.0,-130.0,0.0,20.0,-110.0,-110.0,-20.0
2018-09-10,2018,9,197520,-110.0,0.0,205690,0.0,194410.0,0.0,0.0,0.0,0.0,-110.0,0.0,0.0,-110.0,-110.0,0.0
2018-09-11,2018,9,197450,-70.0,0.0,205690,0.0,193380.0,0.0,0.0,0.0,0.0,-70.0,0.0,0.0,-70.0,-70.0,0.0
2018-09-12,2018,9,197540,90.0,90.0,205690,0.0,192130.0,0.0,0.0,0.0,90.0,0.0,0.0,90.0,0.0,0.0,0.0
2018-09-13,2018,9,197470,-70.0,0.0,205690,0.0,191100.0,0.0,0.0,0.0,0.0,-70.0,0.0,90.0,0.0,0.0,-70.0
2018-09-14,2018,9,197280,-190.0,0.0,205690,0.0,190650.0,0.0,0.0,0.0,0.0,-190.0,0.0,20.0,-170.0,-170.0,-20.0
2018-09-15,2018,9,197300,20.0,20.0,205690,0.0,190220.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0
2018-09-16,2018,9,197500,200.0,200.0,205690,0.0,189350.0,0.0,0.0,0.0,200.0,0.0,0.0,220.0,0.0,0.0,0.0
2018-09-17,2018,9,197650,150.0,150.0,205690,0.0,188610.0,0.0,0.0,0.0,150.0,0.0,0.0,370.0,0.0,0.0,0.0
2018-09-18,2018,9,197540,-110.0,0.0,205690,0.0,188270.0,0.0,0.0,0.0,0.0,-110.0,0.0,370.0,0.0,0.0,-110.0
2018-09-19,2018,9,197870,330.0,330.0,205690,0.0,187780.0,0.0,0.0,0.0,330.0,0.0,0.0,590.0,0.0,0.0,0.0
2018-09-20,2018,9,198150,280.0,280.0,205690,0.0,187270.0,0.0,0.0,0.0,280.0,0.0,0.0,870.0,0.0,0.0,0.0
2018-09-21,2018,9,198590,440.0,440.0,205690,0.0,187270.0,0.0,0.0,0.0,440.0,0.0,0.0,1310.0,0.0,0.0,0.0
2018-09-22,2018,9,198590,0.0,0.0,205690,0.0,187120.0,0.0,0.0,0.0,0.0,0.0,0.0,1310.0,0.0,0.0,0.0
2018-09-23,2018,9,198980,390.0,390.0,205690,0.0,187120.0,0.0,0.0,0.0,390.0,0.0,0.0,1700.0,0.0,0.0,0.0
2018-09-24,2018,9,199550,570.0,570.0,205690,0.0,187120.0,0.0,0.0,0.0,570.0,0.0,0.0,2270.0,0.0,0.0,0.0
2018-09-25,2018,9,199770,220.0,220.0,205690,0.0,187100.0,0.0,0.0,0.0,220.0,0.0,0.0,2490.0,0.0,0.0,0.0
2018-09-26,2018,9,199550,-220.0,0.0,205690,0.0,187060.0,0.0,0.0,0.0,0.0,-220.0,0.0,2490.0,0.0,0.0,-220.0
2018-09-27,2018,9,199050,-500.0,0.0,205690,0.0,187000.0,0.0,0.0,0.0,0.0,-500.0,0.0,2270.0,0.0,0.0,-500.0
2018-09-28,2018,9,198240,-810.0,0.0,205690,0.0,186960.0,0.0,0.0,0.0,0.0,-810.0,0.0,1770.0,0.0,0.0,-810.0
2018-09-29,2018,9,197760,-480.0,0.0,205690,0.0,186910.0,0.0,0.0,0.0,0.0,-480.0,0.0,960.0,0.0,0.0,-480.0
2018-09-30,2018,9,197170,-590.0,0.0,205690,0.0,186870.0,0.0,0.0,0.0,0.0,-590.0,0.0,480.0,-110.0,-110.0,-480.0
2018-10-01,2018,10,196950,-220.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-220.0,0.0,0.0,-220.0,-220.0,0.0
2018-10-02,2018,10,196780,-170.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-170.0,0.0,0.0,-170.0,-170.0,0.0
2018-10-03,2018,10,196580,-200.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-200.0,0.0,0.0,-200.0,-200.0,0.0
2018-10-04,2018,10,196410,-170.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-170.0,0.0,0.0,-170.0,-170.0,0.0
2018-10-05,2018,10,196490,80.0,80.0,205690,0.0,186830.0,0.0,0.0,0.0,80.0,0.0,0.0,80.0,0.0,0.0,0.0
2018-10-06,2018,10,196450,-40.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-40.0,0.0,80.0,0.0,0.0,-40.0
2018-10-07,2018,10,196170,-280.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-280.0,0.0,40.0,-240.0,-240.0,-40.0
2018-10-08,2018,10,195470,-700.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-700.0,0.0,0.0,-700.0,-700.0,0.0
2018-10-09,2018,10,194410,-1060.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-1060.0,0.0,0.0,-1060.0,-1060.0,0.0
2018-10-10,2018,10,193380,-1030.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-1030.0,0.0,0.0,-1030.0,-1030.0,0.0
2018-10-11,2018,10,192130,-1250.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-1250.0,0.0,0.0,-1250.0,-1250.0,0.0
2018-10-12,2018,10,191100,-1030.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-1030.0,0.0,0.0,-1030.0,-1030.0,0.0
2018-10-13,2018,10,190650,-450.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-450.0,0.0,0.0,-450.0,-450.0,0.0
2018-10-14,2018,10,190220,-430.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-430.0,0.0,0.0,-430.0,-430.0,0.0
2018-10-15,2018,10,189350,-870.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-870.0,0.0,0.0,-870.0,-870.0,0.0
2018-10-16,2018,10,188610,-740.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-740.0,0.0,0.0,-740.0,-740.0,0.0
2018-10-17,2018,10,188270,-340.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-340.0,0.0,0.0,-340.0,-340.0,0.0
2018-10-18,2018,10,187780,-490.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-490.0,0.0,0.0,-490.0,-490.0,0.0
2018-10-19,2018,10,187270,-510.0,0.0,205690,0.0,186830.0,0.0,0.0,0.0,0.0,-510.0,0.0,0.0,-510.0,-510.0,0.0
2018-10-20,2018,10,187290,20.0,20.0,205690,0.0,186830.0,0.0,0.0,0.0,20.0,0.0,0.0,20.0,0.0,0.0,0.0
2018-10-21,2018,10,187120,-170.0,0.0,205690,0.0,186760.0,0.0,0.0,0.0,0.0,-170.0,0.0,20.0,-150.0,-150.0,-20.0
2018-10-22,2018,10,187170,50.0,50.0,205690,0.0,186640.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0
2018-10-23,2018,10,187170,0.0,0.0,205690,0.0,186640.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0
2018-10-24,2018,10,187100,-70.0,0.0,205690,0.0,186620.0,0.0,0.0,0.0,0.0,-70.0,0.0,50.0,-20.0,-20.0,-50.0
2018-10-25,2018,10,187060,-40.0,0.0,205690,0.0,186620.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-40.0,-40.0,0.0
2018-10-26,2018,10,187000,-60.0,0.0,205690,0.0,186620.0,0.0,0.0,0.0,0.0,-60.0,0.0,0.0,-60.0,-60.0,0.0
2018-10-27,2018,10,186960,-40.0,0.0,205690,0.0,186620.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-40.0,-40.0,0.0
2018-10-28,2018,10,186910,-50.0,0.0,205690,0.0,186620.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,-50.0,-50.0,0.0
2018-10-29,2018,10,186870,-40.0,0.0,205690,0.0,186620.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-40.0,-40.0,0.0
2018-10-30,2018,10,186830,-40.0,0.0,205690,0.0,186620.0,0.0,0.0,0.0,0.0,-40.0,0.0,0.0,-40.0,-40.0,0.0
2018-10-31,2018,10,186960,130.0,130.0,205690,0.0,186620.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0,0.0,0.0,0.0
2018-11-01,2018,11,187040,80.0,80.0,205690,0.0,186620.0,0.0,0.0,0.0,80.0,0.0,0.0,210.0,0.0,0.0,0.0
2018-11-02,2018,11,187270,230.0,230.0,205690,0.0,186620.0,0.0,0.0,0.0,230.0,0.0,0.0,440.0,0.0,0.0,0.0
2018-11-03,2018,11,187590,320.0,320.0,205690,0.0,186620.0,0.0,0.0,0.0,320.0,0.0,0.0,760.0,0.0,0.0,0.0
2018-11-04,2018,11,187740,150.0,150.0,205690,0.0,186620.0,0.0,0.0,0.0,150.0,0.0,0.0,910.0,0.0,0.0,0.0
2018-11-05,2018,11,187800,60.0,60.0,205690,0.0,186620.0,0.0,0.0,0.0,60.0,0.0,0.0,970.0,0.0,0.0,0.0
2018-11-06,2018,11,187910,110.0,110.0,205690,0.0,186620.0,0.0,0.0,0.0,110.0,0.0,0.0,1080.0,0.0,0.0,0.0
2018-11-07,2018,11,188080,170.0,170.0,205690,0.0,186620.0,0.0,0.0,0.0,170.0,0.0,0.0,1250.0,0.0,0.0,0.0
2018-11-08,2018,11,188140,60.0,60.0,205690,0.0,186620.0,0.0,0.0,0.0,60.0,0.0,0.0,1310.0,0.0,0.0,0.0
2018-11-09,2018,11,188290,150.0,150.0,205690,0.0,186620.0,0.0,0.0,0.0,150.0,0.0,0.0,1460.0,0.0,0.0,0.0
2018-11-10,2018,11,188420,130.0,130.0,205690,0.0,186620.0,0.0,0.0,0.0,130.0,0.0,0.0,1590.0,0.0,0.0,0.0
2018-11-11,2018,11,188350,-70.0,0.0,205690,0.0,186620.0,0.0,0.0,0.0,0.0,-70.0,0.0,1590.0,0.0,0.0,-70.0
2018-11-12,2018,11,188310,-40.0,0.0,205690,0.0,186260.0,0.0,0.0,0.0,0.0,-40.0,0.0,1520.0,0.0,0.0,-40.0
2018-11-13,2018,11,188060,-250.0,0.0,205690,0.0,185650.0,0.0,0.0,0.0,0.0,-250.0,0.0,1480.0,0.0,0.0,-250.0
2018-11-14,2018,11,187740,-320.0,0.0,205690,0.0,185170.0,0.0,0.0,0.0,0.0,-320.0,0.0,1230.0,0.0,0.0,-320.0
2018-11-15,2018,11,187500,-240.0,0.0,205690,0.0,184790.0,0.0,0.0,0.0,0.0,-240.0,0.0,910.0,0.0,0.0,-240.0
2018-11-16,2018,11,187210,-290.0,0.0,205690,0.0,184180.0,0.0,0.0,0.0,0.0,-290.0,0.0,670.0,0.0,0.0,-290.0
2018-11-17,2018,11,186930,-280.0,0.0,205690,0.0,184180.0,0.0,0.0,0.0,0.0,-280.0,0.0,380.0,0.0,0.0,-280.0
2018-11-18,2018,11,186930,0.0,0.0,205690,0.0,184180.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0
2018-11-19,2018,11,186760,-170.0,0.0,205690,0.0,184180.0,0.0,0.0,0.0,0.0,-170.0,0.0,100.0,-70.0,-70.0,-100.0
2018-11-20,2018,11,186640,-120.0,0.0,205690,0.0,184180.0,0.0,0.0,0.0,0.0,-120.0,0.0,0.0,-120.0,-120.0,0.0
2018-11-21,2018,11,186680,40.0,40.0,205690,0.0,184180.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0
2018-11-22,2018,11,186620,-60.0,0.0,205690,0.0,184180.0,0.0,0.0,0.0,0.0,-60.0,0.0,40.0,-20.0,-20.0,-40.0
2018-11-23,2018,11,186740,120.0,120.0,205690,0.0,184180.0,0.0,0.0,0.0,120.0,0.0,0.0,120.0,0.0,0.0,0.0
2018-11-24,2018,11,187020,280.0,280.0,205690,0.0,184180.0,0.0,0.0,0.0,280.0,0.0,0.0,400.0,0.0,0.0,0.0
2018-11-25,2018,11,187290,270.0,270.0,205690,0.0,184180.0,0.0,0.0,0.0,270.0,0.0,0.0,670.0,0.0,0.0,0.0
2018-11-26,2018,11,187440,150.0,150.0,205690,0.0,184180.0,0.0,0.0,0.0,150.0,0.0,0.0,820.0,0.0,0.0,0.0
2018-11-27,2018,11,187570,130.0,130.0,205690,0.0,184180.0,0.0,0.0,0.0,130.0,0.0,0.0,950.0,0.0,0.0,0.0
2018-11-28,2018,11,187970,400.0,400.0,205690,0.0,184180.0,0.0,0.0,0.0,400.0,0.0,0.0,1350.0,0.0,0.0,0.0
2018-11-29,2018,11,188710,740.0,740.0,205690,0.0,184180.0,0.0,0.0,0.0,740.0,0.0,0.0,2090.0,0.0,0.0,0.0
2018-11-30,2018,11,189780,1070.0,1070.0,205690,0.0,184180.0,0.0,0.0,0.0,1070.0,0.0,0.0,3160.0,0.0,0.0,0.0
2018-12-01,2018,12,190740,960.0,960.0,205690,0.0,184180.0,0.0,0.0,0.0,960.0,0.0,0.0,4120.0,0.0,0.0,0.0
2018-12-02,2018,12,191380,640.0,640.0,205690,0.0,184180.0,0.0,0.0,0.0,640.0,0.0,0.0,4760.0,0.0,0.0,0.0
2018-12-03,2018,12,191550,170.0,170.0,205690,0.0,184180.0,0.0,0.0,0.0,170.0,0.0,0.0,4930.0,0.0,0.0,0.0
2018-12-04,2018,12,190690,-860.0,0.0,205690,0.0,184180.0,0.0,0.0,0.0,0.0,-860.0,0.0,4930.0,0.0,0.0,-860.0
2018-12-05,2018,12,189730,-960.0,0.0,205690,0.0,183890.0,0.0,0.0,0.0,0.0,-960.0,0.0,4070.0,0.0,0.0,-960.0
2018-12-06,2018,12,188710,-1020.0,0.0,205690,0.0,183560.0,0.0,0.0,0.0,0.0,-1020.0,0.0,3110.0,0.0,0.0,-1020.0
2018-12-07,2018,12,187820,-890.0,0.0,205690,0.0,183350.0,0.0,0.0,0.0,0.0,-890.0,0.0,2090.0,0.0,0.0,-890.0
2018-12-08,2018,12,187230,-590.0,0.0,205690,0.0,183330.0,0.0,0.0,0.0,0.0,-590.0,0.0,1200.0,0.0,0.0,-590.0
2018-12-09,2018,12,187190,-40.0,0.0,205690,0.0,183330.0,0.0,0.0,0.0,0.0,-40.0,0.0,610.0,0.0,0.0,-40.0
2018-12-10,2018,12,186700,-490.0,0.0,205690,0.0,183330.0,0.0,0.0,0.0,0.0,-490.0,0.0,570.0,0.0,0.0,-490.0
2018-12-11,2018,12,186260,-440.0,0.0,205690,0.0,183330.0,0.0,0.0,0.0,0.0,-440.0,0.0,80.0,-360.0,-360.0,-80.0
2018-12-12,2018,12,185650,-610.0,0.0,205690,0.0,183330.0,0.0,0.0,0.0,0.0,-610.0,0.0,0.0,-610.0,-610.0,0.0
2018-12-13,2018,12,185170,-480.0,0.0,205690,0.0,183330.0,0.0,0.0,0.0,0.0,-480.0,0.0,0.0,-480.0,-480.0,0.0
2018-12-14,2018,12,184790,-380.0,0.0,205690,0.0,183330.0,0.0,0.0,0.0,0.0,-380.0,0.0,0.0,-380.0,-380.0,0.0
2018-12-15,2018,12,184180,-610.0,0.0,205690,0.0,183330.0,0.0,0.0,0.0,0.0,-610.0,0.0,0.0,-610.0,-610.0,0.0
2018-12-16,2018,12,184350,170.0,170.0,205690,0.0,183330.0,0.0,0.0,0.0,170.0,0.0,0.0,170.0,0.0,0.0,0.0
2018-12-17,2018,12,184600,250.0,250.0,205690,0.0,183330.0,0.0,0.0,0.0,250.0,0.0,0.0,420.0,0.0,0.0,0.0
2018-12-18,2018,12,184730,130.0,130.0,205690,0.0,183330.0,0.0,0.0,0.0,130.0,0.0,0.0,550.0,0.0,0.0,0.0
2018-12-19,2018,12,184750,20.0,20.0,205690,0.0,183330.0,0.0,0.0,0.0,20.0,0.0,0.0,570.0,0.0,0.0,0.0
2018-12-20,2018,12,184870,120.0,120.0,205690,0.0,183330.0,0.0,0.0,0.0,120.0,0.0,0.0,690.0,0.0,0.0,0.0
2018-12-21,2018,12,185060,190.0,190.0,205690,0.0,183330.0,0.0,0.0,0.0,190.0,0.0,0.0,880.0,0.0,0.0,0.0
